src_ip,dst_ip,src_port,dst_port,protocol,duration,bytes_sent,bytes_received,packets,label
10.223.195.218,26.229.48.106,40965,25236,tcp,0.1526795020339508,114,238,4,port_scan
172.17.247.2,44.66.166.25,48446,33498,tcp,0.2918448838127799,222,318,2,port_scan
172.22.118.136,209.110.144.15,17328,17425,tcp,0.3094583060864879,95,6,2,port_scan
10.217.246.85,219.131.102.241,18470,8080,tcp,0.16793097115121136,336,183,6,c2_beacon
10.131.156.59,73.113.242.66,25109,80,udp,0.8763912073180622,3802,10186,19,benign
172.28.174.235,138.138.54.107,57195,22,tcp,1.0072168131444896,571,535,9,brute_force
172.20.244.49,214.148.75.170,45304,3389,tcp,1.0082891407463883,519,431,9,brute_force
172.21.75.25,220.240.37.248,51892,53,tcp,4.618386149840839,3491,4968,12,benign
192.168.217.53,155.226.228.166,37815,3389,tcp,0.19681907456226544,859,300,7,brute_force
192.168.160.248,25.113.175.213,1712,22,tcp,0.5453547924474187,853,462,9,brute_force
192.168.43.174,94.103.1.168,15368,53,tcp,5.218735221273981,2106,14163,21,benign
192.168.41.143,176.143.248.149,15641,123,tcp,3.599193456830185,5228,10203,22,benign
192.168.125.3,222.255.43.152,14068,3389,tcp,0.8670582526197969,573,611,6,brute_force
192.168.144.15,58.241.49.114,19270,3389,tcp,0.8215678280430001,687,591,9,brute_force
10.155.194.23,124.41.5.136,37102,3389,tcp,1.3022498319728562,324,561,7,brute_force
192.168.165.239,217.187.145.135,53627,43704,tcp,0.12458486750030412,166,3,1,port_scan
192.168.63.176,158.199.130.197,15764,445,tcp,1.4366040077211362,612,235,10,brute_force
10.170.1.240,103.53.227.48,64116,445,tcp,2.05851018103911,894,114,3,brute_force
10.70.181.220,128.91.52.198,33382,123,tcp,4.029281486621949,3000,8240,16,benign
10.170.148.254,84.24.118.88,61800,8443,tcp,0.5609138884421381,237,794,6,c2_beacon
172.23.142.203,131.200.135.68,36756,22,tcp,1.8389214683955108,247,235,8,brute_force
192.168.137.224,107.136.49.224,59557,17580,tcp,0.22406554257257422,110,397,1,port_scan
10.79.73.120,100.248.240.81,53220,3389,tcp,1.0732455837036112,728,209,9,brute_force
172.26.43.54,25.97.64.63,26243,443,tcp,0.5314693723168331,179,400,3,c2_beacon
10.244.213.201,179.92.40.21,48094,22,tcp,0.8700561177939645,485,747,10,brute_force
172.29.175.82,51.214.250.216,50307,22,tcp,1.2373960179380086,382,173,3,brute_force
172.18.127.7,148.143.252.182,45951,6461,tcp,0.15317421939713438,48,310,5,port_scan
192.168.121.115,33.253.100.84,22538,11577,tcp,0.1639539859369663,139,290,2,port_scan
192.168.101.18,155.125.160.229,25009,22,tcp,1.0819356899584844,991,398,9,brute_force
192.168.202.34,73.163.130.22,8466,80,udp,4.0643901541630285,5752,1497,12,benign
192.168.233.48,67.104.70.191,7322,443,udp,2.8299958012854223,4692,10695,22,benign
172.20.94.61,35.103.126.218,65041,22,tcp,0.7445730701155542,964,217,6,brute_force
10.56.188.91,156.108.77.114,63256,57232,tcp,0.15801146542438896,199,336,4,port_scan
192.168.186.59,46.113.114.213,55252,3389,tcp,0.8963455271505999,485,777,10,brute_force
172.26.196.37,21.57.197.37,13225,123,udp,2.104796707014458,6700,8425,23,benign
172.31.27.3,175.226.190.3,60399,54392,tcp,0.10777892760753746,70,88,5,port_scan
172.27.106.250,69.0.28.122,23787,123,tcp,4.728533316185404,1379,16012,22,benign
10.134.53.145,219.177.229.179,40663,443,udp,2.4152998550481146,2901,13875,22,benign
172.19.231.130,52.184.53.248,61149,8443,tcp,0.772965730291415,300,348,6,c2_beacon
172.16.168.188,171.172.140.194,56466,3389,tcp,1.2497094836151443,905,273,4,brute_force
192.168.9.98,44.38.94.194,31440,80,udp,5.221312142308234,202,13439,16,benign
10.63.71.123,206.101.225.146,12627,123,udp,3.191916144525225,10300,11016,33,benign
192.168.73.133,81.120.85.148,22104,8443,tcp,0.7836125343261873,139,252,8,c2_beacon
192.168.54.109,150.10.31.70,13215,39338,tcp,0.16279430015886562,120,7,2,port_scan
10.22.43.130,159.94.181.96,65466,3389,tcp,0.9077030815872643,465,406,2,brute_force
10.87.87.165,196.138.237.95,5455,445,tcp,0.39820777104106875,364,549,7,brute_force
10.172.217.235,81.246.157.184,3168,22,tcp,1.5501448015698789,901,243,2,brute_force
172.21.157.197,26.175.0.212,15542,3389,tcp,1.1419538529339388,552,366,2,brute_force
172.22.14.149,107.197.173.169,33387,445,tcp,1.0649575125871018,999,691,9,brute_force
172.16.76.90,52.76.66.56,2030,443,tcp,3.895482024619137,2690,13741,22,benign
192.168.231.248,153.7.22.150,2644,3389,tcp,0.7268046909718515,598,303,8,brute_force
172.21.183.201,131.126.246.218,39299,443,tcp,3.1645551754483368,6483,3589,16,benign
192.168.245.50,13.110.59.232,29976,42366,tcp,0.13745296649891406,181,310,3,port_scan
192.168.186.59,46.113.114.213,10327,3389,tcp,0.9031237684584075,564,118,5,brute_force
172.29.97.99,104.187.90.141,41923,445,tcp,1.342999228209291,899,420,7,brute_force
192.168.137.4,73.132.174.119,46490,443,tcp,0.33942269888017007,232,618,4,c2_beacon
192.168.160.23,4.68.68.183,7619,80,udp,2.7099400115818018,5114,11155,23,benign
192.168.91.175,17.85.35.108,36892,443,tcp,0.5480932834886889,214,438,4,c2_beacon
192.168.196.20,106.167.77.174,48447,445,tcp,0.8978786763952427,396,285,10,brute_force
192.168.24.13,195.238.231.100,46957,8080,tcp,0.6764966260321081,209,566,5,c2_beacon
172.24.59.224,31.43.8.151,56881,53,tcp,5.761059873667673,5825,12834,27,benign
10.134.153.220,200.50.101.103,59181,445,tcp,0.12336261496121825,934,714,2,brute_force
172.29.97.99,104.187.90.141,15394,445,tcp,0.9582196234001633,866,527,5,brute_force
10.166.209.151,211.248.125.52,26284,8443,tcp,0.40204989841020566,339,624,7,c2_beacon
192.168.59.127,1.151.207.112,7808,19621,tcp,0.18054005534905324,294,371,3,port_scan
172.16.12.11,90.225.90.247,5088,3389,tcp,0.719251150730263,949,311,3,brute_force
192.168.59.115,178.150.18.139,11480,15371,tcp,0.10713760802395422,254,210,3,port_scan
10.254.152.252,31.80.255.155,7314,53,udp,2.2729054443671215,7407,14354,31,benign
10.153.191.253,75.254.182.8,17562,123,tcp,3.329955987652953,6672,13401,29,benign
172.18.31.44,91.224.108.14,9906,80,tcp,4.14714596141107,6615,14662,31,benign
172.16.75.166,190.162.49.169,39882,443,tcp,3.0567076387102112,4361,13691,25,benign
192.168.125.3,222.255.43.152,43719,3389,tcp,1.07397768208135,372,447,9,brute_force
172.29.124.227,62.146.139.220,24014,15820,tcp,0.27064216327837337,188,30,4,port_scan
192.168.196.20,106.167.77.174,18892,445,tcp,0.1937393017018456,466,588,9,brute_force
192.168.243.42,121.125.64.232,21890,8443,tcp,0.5814057258070321,271,197,2,c2_beacon
192.168.130.134,100.192.146.245,12420,443,udp,1.8040779628683075,9635,15357,38,benign
192.168.148.230,59.51.46.72,58003,8443,tcp,0.33891461453185046,109,639,3,c2_beacon
10.159.201.44,206.203.181.152,57884,443,tcp,3.4300360457782837,6344,1354,13,benign
10.172.217.235,81.246.157.184,52678,22,tcp,1.182772211174865,472,272,2,brute_force
172.20.94.61,35.103.126.218,60340,22,tcp,1.5410687974980368,790,672,5,brute_force
172.17.63.131,171.150.125.10,47047,24303,tcp,0.035861026687809605,201,261,1,port_scan
172.22.118.136,209.110.144.15,57734,17414,tcp,0.2068296450601544,160,46,4,port_scan
192.168.22.196,223.72.185.228,30133,53,tcp,2.3015900657839974,200,11389,14,benign
172.20.223.197,206.97.207.178,35402,445,tcp,1.0152514959594077,539,516,3,brute_force
172.29.181.89,78.191.64.128,34901,443,tcp,0.6708850742712857,302,154,4,c2_beacon
192.168.249.83,162.174.234.104,18832,443,tcp,0.7271358183629552,237,289,8,c2_beacon
10.53.9.198,60.112.49.23,60342,8080,tcp,0.3716593346919673,262,193,3,c2_beacon
172.29.35.222,144.38.116.180,2997,443,udp,3.9567270302860496,4484,15395,27,benign
172.18.3.243,91.205.133.99,35017,46627,tcp,0.2276708169210187,262,187,1,port_scan
172.22.190.79,119.157.169.53,28724,445,tcp,1.7707940158805262,276,300,8,brute_force
10.7.175.36,217.81.96.99,7536,443,udp,4.486623887935677,5393,11332,24,benign
10.213.170.73,184.231.119.107,35775,53,tcp,4.554244636229692,4476,18112,30,benign
172.18.127.7,148.143.252.182,59279,6457,tcp,0.19897721202434507,227,326,5,port_scan
192.168.133.227,215.236.18.186,28537,443,tcp,0.46753729691710266,266,451,5,c2_beacon
192.168.9.42,125.69.141.225,44817,53,udp,0.48357303709085553,4528,18427,32,benign
172.26.14.229,162.51.232.177,40672,123,udp,3.1653486294904956,1912,10519,16,benign
192.168.53.53,177.49.65.33,56254,445,tcp,0.7869104482178553,765,472,7,brute_force
192.168.70.136,128.102.86.33,41841,22,tcp,1.5625595801467886,365,759,6,brute_force
192.168.43.60,124.145.88.16,38189,34277,tcp,0.022556525649332526,71,254,2,port_scan
10.10.174.229,183.251.62.90,45530,53,udp,4.630313726977342,5147,6693,18,benign
172.26.212.39,210.218.216.208,36626,3389,tcp,1.3830474561567248,365,146,10,brute_force
192.168.110.164,145.172.175.150,64415,599,tcp,0.12870758369796187,56,141,2,port_scan
10.2.168.93,14.25.205.231,51889,53,tcp,2.5696689704063203,7260,9961,26,benign
172.22.218.182,87.76.37.228,54643,123,udp,3.1312712430114735,3585,11743,21,benign
172.20.223.197,206.97.207.178,7402,445,tcp,1.1914142159089551,633,339,7,brute_force
10.170.1.240,103.53.227.48,3540,445,tcp,0.6666732699467859,669,627,10,brute_force
192.168.13.92,169.222.156.132,60026,53,udp,1.087891289305167,5922,7814,20,benign
192.168.39.115,17.200.112.115,2759,80,udp,2.7266272968055043,2806,3301,9,benign
172.17.226.223,49.141.28.24,13778,123,udp,2.1212337977479168,1637,7364,12,benign
10.180.218.113,26.110.42.81,57932,8443,tcp,0.6370645130532435,250,266,5,c2_beacon
10.42.150.93,98.157.171.57,35964,3389,tcp,0.6139756624238708,369,187,4,brute_force
192.168.63.176,158.199.130.197,1112,445,tcp,1.5390198841042841,711,680,3,brute_force
10.53.9.198,60.112.49.23,43186,8080,tcp,0.29917165362008613,312,547,6,c2_beacon
192.168.104.16,82.9.35.235,14291,1601,tcp,0.14376910076401075,287,366,2,port_scan
192.168.59.115,178.150.18.139,19010,15365,tcp,0.30740319286936685,216,161,5,port_scan
172.21.235.83,131.218.25.189,37295,123,tcp,2.5152053275288466,5281,3311,14,benign
192.168.63.136,210.188.37.21,10208,123,tcp,1.1125796911557306,3864,1805,9,benign
172.19.56.225,145.152.151.229,2897,53,udp,4.002692497175711,1495,9080,13,benign
192.168.219.197,1.233.99.253,4172,445,tcp,0.694287110354853,633,183,5,brute_force
172.31.67.193,102.68.165.87,24608,443,tcp,0.4580932227824386,176,648,6,c2_beacon
172.27.77.39,8.175.225.69,41784,443,tcp,0.6406708251682012,356,606,5,c2_beacon
10.52.123.233,187.22.191.178,47433,443,tcp,0.5349595377045547,93,256,8,c2_beacon
172.16.12.11,90.225.90.247,26417,3389,tcp,1.3818907054789182,920,415,4,brute_force
192.168.196.20,106.167.77.174,45642,445,tcp,1.1493467052517086,200,406,10,brute_force
10.79.73.120,100.248.240.81,19125,3389,tcp,0.8520658856270925,677,492,2,brute_force
172.21.157.197,26.175.0.212,56155,3389,tcp,1.3218570754310819,696,195,3,brute_force
10.68.163.64,32.147.167.174,65395,19452,tcp,0.07878759340932354,294,118,4,port_scan
172.23.142.203,131.200.135.68,10450,22,tcp,0.8951585348370451,703,584,5,brute_force
192.168.133.227,215.236.18.186,42045,443,tcp,0.3489175768397738,304,226,5,c2_beacon
192.168.175.14,139.171.53.116,16100,8443,tcp,0.6630967507768961,368,733,4,c2_beacon
172.16.168.188,171.172.140.194,40652,3389,tcp,0.9784941709615478,294,339,2,brute_force
172.28.11.6,134.229.249.157,20145,22,tcp,0.8283807040209705,743,187,5,brute_force
192.168.148.230,59.51.46.72,60952,8443,tcp,0.9218123790847669,326,718,6,c2_beacon
10.22.43.130,159.94.181.96,17356,3389,tcp,0.16462935010940527,922,142,4,brute_force
10.222.81.250,125.4.126.121,11213,22,tcp,0.9340574494066389,450,774,7,brute_force
192.168.44.150,184.186.192.122,5180,80,udp,3.183018327523404,6009,8699,22,benign
10.111.243.63,216.37.252.174,48562,123,tcp,2.7173929805065584,5906,5768,18,benign
192.168.24.62,129.108.184.74,1675,53,udp,4.079037321253582,2459,12769,19,benign
10.73.81.128,22.153.102.16,28674,18347,tcp,0.12254194746455083,111,92,5,port_scan
10.68.163.64,32.147.167.174,58475,19462,tcp,0.26701505860352237,144,159,2,port_scan
192.168.22.119,18.145.247.34,39217,123,tcp,1.9667956156185886,3631,11638,21,benign
192.168.105.254,190.170.210.62,24690,443,tcp,2.301039427565213,7219,6438,22,benign
172.24.13.75,200.185.171.195,64982,443,udp,3.0521956209788854,3591,10195,19,benign
192.168.217.53,155.226.228.166,44000,3389,tcp,0.4722925271256234,960,255,5,brute_force
172.26.136.254,129.117.250.69,58496,3389,tcp,1.0332525568382085,615,207,9,brute_force
192.168.24.245,221.251.25.180,19894,53,tcp,2.649309270616071,2600,2906,8,benign
172.27.53.122,34.133.210.216,50205,53,tcp,3.491129945706258,11206,8090,32,benign
10.168.1.9,16.198.164.120,39808,443,tcp,3.4334444231811903,5258,8062,20,benign
10.49.33.29,114.209.26.172,16442,22,tcp,1.668094165464554,281,256,9,brute_force
10.34.158.224,150.117.73.60,34680,443,tcp,1.7669490655074624,8102,5698,23,benign
192.168.73.133,81.120.85.148,23126,8443,tcp,0.7814877213092544,342,318,2,c2_beacon
10.22.43.130,159.94.181.96,7679,3389,tcp,1.5646602285796865,529,462,10,brute_force
172.22.14.149,107.197.173.169,24379,445,tcp,0.879427228582627,970,425,10,brute_force
172.21.157.197,26.175.0.212,53378,3389,tcp,0.7111458474636019,799,714,10,brute_force
172.22.118.136,209.110.144.15,40408,17431,tcp,0.10449837911592258,184,223,1,port_scan
192.168.2.33,149.9.113.220,34054,443,tcp,4.2976618344763216,2329,14716,22,benign
172.22.153.197,166.60.229.238,49899,53,udp,2.6466439196911793,2353,8861,15,benign
10.62.192.66,66.101.193.99,11536,8443,tcp,0.21886059676267539,258,652,5,c2_beacon
192.168.27.86,98.3.180.86,15559,80,udp,3.2169403446242177,3798,5627,14,benign
10.217.246.85,219.131.102.241,17571,8080,tcp,0.8812983859342598,117,673,2,c2_beacon
172.26.30.63,75.81.250.141,58576,20357,tcp,0.09344851856827618,281,178,1,port_scan
172.26.223.137,106.198.126.25,42876,22,tcp,0.8446578228861563,511,660,6,brute_force
192.168.88.174,139.190.118.86,61690,443,tcp,0.7884514700146459,230,591,8,c2_beacon
10.247.150.72,92.213.221.125,9406,3389,tcp,1.1524034939109693,451,759,5,brute_force
192.168.110.164,145.172.175.150,16184,595,tcp,0.12456942548312386,180,91,1,port_scan
172.29.132.124,151.242.243.75,17192,80,tcp,2.616686743343333,9661,13120,35,benign
192.168.219.197,1.233.99.253,12876,445,tcp,0.9741516558437178,788,224,9,brute_force
10.155.194.23,124.41.5.136,19256,3389,tcp,0.5534148778050482,934,273,7,brute_force
172.18.3.243,91.205.133.99,19064,46623,tcp,0.24696968631268862,264,177,3,port_scan
10.155.170.214,48.235.17.236,26232,80,tcp,3.2048726038252555,1174,16037,22,benign
10.73.81.128,22.153.102.16,53943,18350,tcp,0.18720614882709405,284,348,3,port_scan
192.168.124.190,46.161.83.113,21060,123,tcp,3.8083437095827914,5323,2972,13,benign
172.27.152.13,116.113.31.207,59637,22,tcp,1.0610387691259522,958,619,10,brute_force
192.168.89.199,176.234.208.118,18463,8443,tcp,0.45468198803160453,130,236,6,c2_beacon
10.131.134.227,153.182.106.27,26705,30298,tcp,0.3034420585217037,286,393,3,port_scan
10.139.235.224,132.143.42.200,53721,123,tcp,3.9736617746103535,1803,4195,8,benign
172.26.136.254,129.117.250.69,52112,3389,tcp,0.8002538833038477,253,261,2,brute_force
192.168.125.3,222.255.43.152,2615,3389,tcp,1.4101175245474542,981,177,9,brute_force
10.205.26.174,162.74.192.21,30908,80,tcp,4.805065056497508,2307,5928,11,benign
192.168.89.199,176.234.208.118,62740,8443,tcp,0.2682891064571521,367,487,3,c2_beacon
192.168.64.17,189.76.54.95,20901,123,udp,3.9322154426974145,2126,19428,28,benign
172.25.59.8,73.46.28.98,25093,3389,tcp,1.5298307886399376,910,232,3,brute_force
10.79.73.120,100.248.240.81,50867,3389,tcp,0.8209534516897763,637,463,4,brute_force
172.30.124.136,101.33.188.169,14473,80,tcp,3.090630771387398,5130,5598,16,benign
192.168.27.140,79.222.167.141,13537,3389,tcp,1.4999123243461605,964,638,7,brute_force
10.157.235.55,98.211.21.23,54653,4098,tcp,0.1426976697310926,121,178,5,port_scan
10.27.111.232,79.59.155.73,15103,8443,tcp,0.5413126603175323,239,695,8,c2_beacon
172.29.110.234,177.39.139.142,58450,80,udp,2.7163908437193998,2090,3292,8,benign
192.168.89.169,213.99.173.38,2198,8080,tcp,0.47258869883410604,226,584,4,c2_beacon
172.26.53.97,35.124.183.235,22050,14129,tcp,0.07235501770546224,85,82,5,port_scan
10.37.94.130,201.187.23.72,26640,445,tcp,1.602385367503079,544,358,6,brute_force
192.168.238.98,180.66.225.234,38393,8080,tcp,0.29952105609546786,105,746,7,c2_beacon
192.168.177.35,16.143.147.66,29829,28919,tcp,0.34052890246374784,72,213,4,port_scan
10.174.226.250,177.103.90.24,45081,80,udp,1.5732985763776377,5113,2154,12,benign
172.30.164.199,156.30.90.156,62290,8443,tcp,0.48128140602900427,235,104,2,c2_beacon
10.238.179.71,40.255.225.145,51004,38156,tcp,0.20085576322659213,185,180,5,port_scan
10.231.157.177,28.18.1.223,65263,8080,tcp,0.6223447596365188,374,587,2,c2_beacon
10.252.94.17,13.143.3.108,36367,123,udp,3.976350414845544,6914,6989,21,benign
192.168.144.15,58.241.49.114,53348,3389,tcp,1.1920852180604236,998,71,9,brute_force
172.18.3.243,91.205.133.99,36597,46629,tcp,0.22450831469130714,57,49,5,port_scan
172.27.152.13,116.113.31.207,15252,22,tcp,1.2666989708324665,484,493,4,brute_force
10.142.182.160,100.246.58.87,38206,123,tcp,4.338491131715088,5829,6181,18,benign
10.49.33.29,114.209.26.172,17213,22,tcp,1.170167839959354,698,634,6,brute_force
10.222.81.250,125.4.126.121,32103,22,tcp,1.0525866091902052,469,340,4,brute_force
192.168.81.26,142.119.151.155,36379,443,tcp,2.1597795500690626,7449,10821,27,benign
10.217.246.85,219.131.102.241,10562,8080,tcp,0.13341127665755664,165,711,6,c2_beacon
192.168.15.210,146.140.5.79,39516,80,tcp,3.366425116170751,1223,10641,15,benign
192.168.61.47,5.147.22.104,20862,1549,tcp,0.23888111228814585,127,50,4,port_scan
172.29.181.89,78.191.64.128,33028,443,tcp,0.5020017414628057,130,188,5,c2_beacon
172.24.100.103,55.27.46.250,33485,443,tcp,3.1197489567802297,2154,11392,18,benign
172.26.212.39,210.218.216.208,30693,3389,tcp,0.7225458284608618,673,705,9,brute_force
172.18.33.200,24.169.37.95,30938,80,tcp,4.414802844460428,2250,8411,14,benign
192.168.125.3,222.255.43.152,56648,3389,tcp,0.6784540642437136,708,507,3,brute_force
10.46.66.236,120.225.60.96,26851,443,udp,0.7465077413726386,8600,7708,26,benign
10.49.33.29,114.209.26.172,43272,22,tcp,0.7895477569666415,213,797,4,brute_force
172.24.70.216,129.50.244.22,23222,123,tcp,4.0923146650071365,205,9939,12,benign
172.16.138.110,218.166.188.207,1265,445,tcp,0.6610949087661145,910,480,9,brute_force
192.168.217.6,86.180.86.49,9460,17151,tcp,0.3121756718758769,266,48,4,port_scan
172.22.4.186,132.182.174.71,61121,445,tcp,1.365542180568896,961,669,5,brute_force
10.112.158.57,187.114.210.211,33542,3389,tcp,1.356306401644017,365,440,2,brute_force
192.168.101.18,155.125.160.229,32730,22,tcp,1.4408240314131002,574,694,4,brute_force
192.168.159.230,32.41.46.207,16401,443,tcp,0.5703226845820399,189,445,3,c2_beacon
192.168.152.76,142.242.249.71,31399,445,tcp,1.5526588438644038,682,515,4,brute_force
192.168.88.174,139.190.118.86,44395,443,tcp,0.5073564616561661,193,226,8,c2_beacon
172.16.121.150,98.78.16.63,16199,80,udp,3.761635823617721,1763,12383,18,benign
172.22.4.186,132.182.174.71,63325,445,tcp,1.0199893160189495,390,102,4,brute_force
172.28.153.101,96.129.49.46,62213,443,tcp,0.5021300045238938,389,429,5,c2_beacon
172.26.53.97,35.124.183.235,47681,14125,tcp,0.14671919282841012,279,111,2,port_scan
192.168.11.187,198.167.186.84,65161,53,tcp,3.7308570920418607,3550,7965,16,benign
172.29.253.121,58.61.99.234,8773,123,udp,2.272288530443733,7953,2599,18,benign
10.27.249.61,207.126.119.129,11310,8443,tcp,0.39260014873713395,282,299,2,c2_beacon
10.113.238.15,19.181.86.195,45088,58895,tcp,0.12228074786575288,249,86,4,port_scan
172.25.19.77,141.0.166.14,22584,53,udp,3.3279116867633594,200,14015,17,benign
10.65.38.237,106.193.179.117,19767,48364,tcp,0.22080507376078012,79,126,2,port_scan
172.26.53.97,35.124.183.235,15188,14130,tcp,0.39379876844743494,253,328,4,port_scan
192.168.89.169,213.99.173.38,45625,8080,tcp,0.28007441601864047,95,219,7,c2_beacon
172.24.212.252,182.187.11.237,20907,443,tcp,3.438846200779664,9123,10880,31,benign
10.138.113.163,211.230.159.54,47422,22,tcp,1.3049697426409717,831,328,4,brute_force
